event_date,event_location,fighter1,fighter2,result_raw,winner,kd_1,kd_2,str_1,str_2,td_1,td_2,sub_1,sub_2,weight_class,method,method_detail,round,time
"June 08, 2024","Louisville, Kentucky, USA",Dominick Reyes,Dustin Jacoby,win,Dominick Reyes,2,0,20,6,0,0,0,0,Light Heavyweight,KO/TKO,Punches,1,2:00
"June 08, 2024","Louisville, Kentucky, USA",Raul Rosas Jr.,Ricky Turcios,win,Raul Rosas Jr.,0,0,3,7,4,0,1,1,Bantamweight,SUB,Rear Naked Choke,2,2:22
"June 08, 2024","Louisville, Kentucky, USA",Brunno Ferreira,Dustin Stoltzfus,win,Brunno Ferreira,1,0,24,18,0,1,0,2,Middleweight,KO/TKO,Spinning Back Elbow,1,4:51
"June 08, 2024","Louisville, Kentucky, USA",Zach Reese,Julian Marquez,win,Zach Reese,1,0,6,1,0,0,0,0,Middleweight,KO/TKO,Punch,1,0:20
"June 08, 2024","Louisville, Kentucky, USA",Punahele Soriano,Miguel Baeza,win,Punahele Soriano,0,0,144,7,5,0,0,3,Welterweight,U-DEC,,3,5:00
"June 08, 2024","Louisville, Kentucky, USA",Ludovit Klein,Thiago Moises,win,Ludovit Klein,2,0,56,24,1,0,0,1,Lightweight,U-DEC,,3,5:00
"June 08, 2024","Louisville, Kentucky, USA",Carlos Prates,Charles Radtke,win,Carlos Prates,1,0,15,14,0,0,0,0,Welterweight,KO/TKO,Knee,1,4:47
"June 08, 2024","Louisville, Kentucky, USA",Brad Katona,Jesse Butler,win,Brad Katona,0,0,68,30,3,0,0,0,Bantamweight,U-DEC,,3,5:00
"June 08, 2024","Louisville, Kentucky, USA",Montana De La Rosa,Andrea Lee,win,Montana De La Rosa,0,0,70,75,3,0,1,0,Women's Flyweight,S-DEC,,3,5:00
"June 08, 2024","Louisville, Kentucky, USA",Daniel Marcos,John Castaneda,win,Daniel Marcos,1,0,98,60,0,1,0,0,Bantamweight,U-DEC,,3,5:00
"June 08, 2024","Louisville, Kentucky, USA",Denise Gomes,Eduarda Moura,win,Denise Gomes,0,0,50,18,0,5,1,0,Women's Strawweight,S-DEC,,3,5:00
"June 08, 2024","Louisville, Kentucky, USA",Taylor Lapilus,Cody Stamann,win,Taylor Lapilus,0,0,100,59,0,1,0,0,Bantamweight,U-DEC,,3,5:00
"June 08, 2024","Louisville, Kentucky, USA",Puja Tomar,Rayanne dos Santos,win,Puja Tomar,0,0,95,84,0,0,0,0,Women's Strawweight,S-DEC,,3,5:00
"June 01, 2024","Newark, New Jersey, USA",Islam Makhachev,Dustin Poirier,win,Islam Makhachev,0,0,88,74,5,0,2,0,Lightweight,SUB,D'Arce Choke,5,2:42
"June 01, 2024","Newark, New Jersey, USA",Sean Strickland,Paulo Costa,win,Sean Strickland,0,0,182,158,0,0,0,0,Middleweight,S-DEC,,5,5:00
"June 01, 2024","Newark, New Jersey, USA",Kevin Holland,Michal Oleksiejczuk,win,Kevin Holland,0,0,8,8,0,0,1,0,Middleweight,SUB,Armbar,1,1:34
"June 01, 2024","Newark, New Jersey, USA",Niko Price,Alex Morono,win,Niko Price,0,0,108,96,5,1,0,0,Welterweight,U-DEC,,3,5:00
"June 01, 2024","Newark, New Jersey, USA",Randy Brown,Elizeu Zaleski dos Santos,win,Randy Brown,0,0,67,26,0,4,2,1,Welterweight,U-DEC,,3,5:00
"June 01, 2024","Newark, New Jersey, USA",Roman Kopylov,Cesar Almeida,win,Roman Kopylov,1,0,41,58,5,0,0,0,Middleweight,S-DEC,,3,5:00
"June 01, 2024","Newark, New Jersey, USA",Jailton Almeida,Alexandr Romanov,win,Jailton Almeida,0,0,1,1,1,0,2,0,Heavyweight,SUB,Rear Naked Choke,1,2:27
"June 01, 2024","Newark, New Jersey, USA",Grant Dawson,Joe Solecki,win,Grant Dawson,0,0,46,12,3,0,0,1,Lightweight,U-DEC,,3,5:00
"June 01, 2024","Newark, New Jersey, USA",Jake Matthews,Phil Rowe,win,Jake Matthews,0,0,66,34,1,0,0,0,Welterweight,U-DEC,,3,5:00
"June 01, 2024","Newark, New Jersey, USA",Bassil Hafez,Mickey Gall,win,Bassil Hafez,0,0,95,83,3,1,0,0,Welterweight,U-DEC,,3,5:00
"June 01, 2024","Newark, New Jersey, USA",Ailin Perez,Joselyne Edwards,win,Ailin Perez,1,0,42,27,6,0,0,1,Women's Bantamweight,U-DEC,,3,5:00
"June 01, 2024","Newark, New Jersey, USA",Andre Lima,Mitch Raposo,win,Andre Lima,0,0,51,32,0,1,0,0,Flyweight,S-DEC,,3,5:00
"May 18, 2024","Las Vegas, Nevada, USA",Lerone Murphy,Edson Barboza,win,Lerone Murphy,0,0,220,79,4,0,0,0,Featherweight,U-DEC,,5,5:00
"May 18, 2024","Las Vegas, Nevada, USA",Khaos Williams,Carlston Harris,win,Khaos Williams,1,0,12,14,0,0,0,0,Welterweight,KO/TKO,Punch,1,1:30
"May 18, 2024","Las Vegas, Nevada, USA",Themba Gorimbo,Ramiz Brahimaj,win,Themba Gorimbo,0,0,43,3,5,1,0,0,Welterweight,U-DEC,,3,5:00
"May 18, 2024","Las Vegas, Nevada, USA",Adrian Yanez,Vinicius Salvador,win,Adrian Yanez,1,0,36,17,0,0,0,0,Bantamweight,KO/TKO,Punches,1,2:47
"May 18, 2024","Las Vegas, Nevada, USA",Angela Hill,Luana Pinheiro,win,Angela Hill,0,0,28,17,2,1,1,0,Women's Strawweight,SUB,Guillotine Choke,2,4:12
"May 18, 2024","Las Vegas, Nevada, USA",Tom Nolan,Victor Martinez,win,Tom Nolan,0,1,33,18,0,0,0,0,Lightweight,KO/TKO,Knee,1,3:50
"May 18, 2024","Las Vegas, Nevada, USA",Oumar Sy,Tuco Tokkos,win,Oumar Sy,0,0,0,3,2,0,1,0,Light Heavyweight,SUB,Rear Naked Choke,1,3:43
"May 18, 2024","Las Vegas, Nevada, USA",Melissa Gatto,Tamires Vidal,win,Melissa Gatto,0,0,30,15,2,0,1,1,Women's Bantamweight,KO/TKO,Punch,3,0:37
"May 18, 2024","Las Vegas, Nevada, USA",Abus Magomedov,Warlley Alves,win,Abus Magomedov,0,0,22,16,6,0,0,0,Middleweight,U-DEC,,3,5:00
"May 18, 2024","Las Vegas, Nevada, USA",Ariane Carnelossi,Piera Rodriguez,win,Ariane Carnelossi,0,1,16,40,0,1,0,0,Women's Strawweight,DQ,,2,3:16
"May 18, 2024","Las Vegas, Nevada, USA",Alatengheili,Kleydson Rodrigues,win,Alatengheili,0,0,18,37,3,0,0,0,Bantamweight,U-DEC,,3,5:00
"May 18, 2024","Las Vegas, Nevada, USA",Vanessa Demopoulos,Emily Ducote,win,Vanessa Demopoulos,0,0,109,143,0,0,0,0,Women's Strawweight,S-DEC,,3,5:00
"May 11, 2024","St. Louis, Missouri, USA",Derrick Lewis,Rodrigo Nascimento,win,Derrick Lewis,1,0,41,27,1,1,0,0,Heavyweight,KO/TKO,Punch,3,0:49
"May 11, 2024","St. Louis, Missouri, USA",Joaquin Buckley,Nursulton Ruziboev,win,Joaquin Buckley,1,0,86,31,4,0,0,0,Welterweight,U-DEC,,3,5:00
"May 11, 2024","St. Louis, Missouri, USA",Carlos Ulberg,Alonzo Menifield,win,Carlos Ulberg,1,0,7,1,0,0,0,0,Light Heavyweight,KO/TKO,Punches,1,0:12
"May 11, 2024","St. Louis, Missouri, USA",Diego Ferreira,Mateusz Rebecki,win,Diego Ferreira,0,1,123,52,3,4,0,0,Lightweight,KO/TKO,Punches,3,4:51
"May 11, 2024","St. Louis, Missouri, USA",Sean Woodson,Alex Caceres,win,Sean Woodson,0,0,101,82,0,0,0,0,Featherweight,U-DEC,,3,5:00
"May 11, 2024","St. Louis, Missouri, USA",Waldo Cortes Acosta,Robelis Despaigne,win,Waldo Cortes Acosta,0,0,52,26,3,0,1,0,Heavyweight,U-DEC,,3,5:00
"May 11, 2024","St. Louis, Missouri, USA",Chase Hooper,Viacheslav Borshchev,win,Chase Hooper,1,0,62,2,1,0,2,0,Lightweight,SUB,D'Arce Choke,2,3:00
"May 11, 2024","St. Louis, Missouri, USA",Esteban Ribovics,Terrance McKinney,win,Esteban Ribovics,1,0,5,5,0,0,0,0,Lightweight,KO/TKO,Kick,1,0:37
"May 11, 2024","St. Louis, Missouri, USA",Tabatha Ricci,Tecia Pennington,win,Tabatha Ricci,0,0,54,80,1,0,0,0,Women's Strawweight,S-DEC,,3,5:00
"May 11, 2024","St. Louis, Missouri, USA",Trey Waters,Billy Ray Goff,win,Trey Waters,0,0,96,116,0,1,1,0,Welterweight,U-DEC,,3,5:00
"May 11, 2024","St. Louis, Missouri, USA",Charles Johnson,Jake Hadley,win,Charles Johnson,1,0,70,48,0,0,0,0,Flyweight,U-DEC,,3,5:00
"May 11, 2024","St. Louis, Missouri, USA",Veronica Hardy,JJ Aldrich,win,Veronica Hardy,0,0,36,27,0,0,0,0,Women's Flyweight,U-DEC,,3,5:00
"May 04, 2024","Rio de Janeiro, Rio de Janeiro, Brazil",Alexandre Pantoja,Steve Erceg,win,Alexandre Pantoja,0,0,125,111,9,1,0,0,Flyweight,U-DEC,,5,5:00
"May 04, 2024","Rio de Janeiro, Rio de Janeiro, Brazil",Jose Aldo,Jonathan Martinez,win,Jose Aldo,0,0,77,52,1,0,0,0,Bantamweight,U-DEC,,3,5:00
"May 04, 2024","Rio de Janeiro, Rio de Janeiro, Brazil",Anthony Smith,Vitor Petrino,win,Anthony Smith,0,0,11,10,0,1,1,0,Light Heavyweight,SUB,Guillotine Choke,1,2:00
"May 04, 2024","Rio de Janeiro, Rio de Janeiro, Brazil",Michel Pereira,Ihor Potieria,win,Michel Pereira,0,0,6,2,0,0,1,0,Middleweight,SUB,Guillotine Choke,1,0:54
"May 04, 2024","Rio de Janeiro, Rio de Janeiro, Brazil",Caio Borralho,Paul Craig,win,Caio Borralho,1,0,36,22,0,0,0,0,Middleweight,KO/TKO,Punches,2,2:10
"May 04, 2024","Rio de Janeiro, Rio de Janeiro, Brazil",Joanderson Brito,Jack Shore,win,Joanderson Brito,0,0,30,24,1,0,0,0,Featherweight,KO/TKO,,2,3:35
"May 04, 2024","Rio de Janeiro, Rio de Janeiro, Brazil",Iasmin Lucindo,Karolina Kowalkiewicz,win,Iasmin Lucindo,0,0,83,42,2,0,0,0,Women's Strawweight,U-DEC,,3,5:00
"May 04, 2024","Rio de Janeiro, Rio de Janeiro, Brazil",Myktybek Orolbai,Elves Brener,win,Myktybek Orolbai,1,0,65,48,5,3,0,0,Lightweight,U-DEC,,3,5:00
"May 04, 2024","Rio de Janeiro, Rio de Janeiro, Brazil",Drakkar Klose,Joaquim Silva,win,Drakkar Klose,0,1,70,59,0,0,0,1,Lightweight,U-DEC,,3,5:00
"May 04, 2024","Rio de Janeiro, Rio de Janeiro, Brazil",Mauricio Ruffy,Jamie Mullarkey,win,Mauricio Ruffy,1,0,25,14,0,0,0,0,Lightweight,KO/TKO,Punches,1,4:42
"May 04, 2024","Rio de Janeiro, Rio de Janeiro, Brazil",Dione Barbosa,Ernesta Kareckaite,win,Dione Barbosa,0,0,39,53,2,1,1,0,Women's Flyweight,U-DEC,,3,5:00
"May 04, 2024","Rio de Janeiro, Rio de Janeiro, Brazil",Ismael Bonfim,Vinc Pichel,win,Ismael Bonfim,0,0,111,61,1,1,0,0,Lightweight,U-DEC,,3,5:00
"May 04, 2024","Rio de Janeiro, Rio de Janeiro, Brazil",Alessandro Costa,Kevin Borjas,win,Alessandro Costa,1,0,46,18,0,0,0,0,Flyweight,KO/TKO,Punches,2,1:35
"April 27, 2024","Las Vegas, Nevada, USA",Alex Perez,Matheus Nicolau,win,Alex Perez,1,0,28,22,0,0,0,0,Flyweight,KO/TKO,Punch,2,2:16
"April 27, 2024","Las Vegas, Nevada, USA",Bogdan Guskov,Ryan Spann,win,Bogdan Guskov,1,0,31,15,0,1,0,1,Light Heavyweight,KO/TKO,Punches,2,3:16
"April 27, 2024","Las Vegas, Nevada, USA",Karine Silva,Ariane da Silva,win,Karine Silva,0,0,27,42,5,0,0,0,Women's Flyweight,U-DEC,,3,5:00
"April 27, 2024","Las Vegas, Nevada, USA",Jhonata Diniz,Austen Lane,win,Jhonata Diniz,1,0,20,17,0,1,0,0,Heavyweight,KO/TKO,Punch,2,2:12
"April 27, 2024","Las Vegas, Nevada, USA",David Onama,Jonathan Pearce,win,David Onama,0,0,58,57,0,5,1,1,Featherweight,U-DEC,,3,5:00
"April 27, 2024","Las Vegas, Nevada, USA",Uros Medic,Tim Means,win,Uros Medic,1,0,7,7,0,0,0,0,Welterweight,KO/TKO,Punch,1,2:09
"April 27, 2024","Las Vegas, Nevada, USA",Victor Henry,Rani Yahya,win,Victor Henry,2,0,109,54,0,0,0,0,Bantamweight,KO/TKO,Punches,3,2:36
"April 27, 2024","Las Vegas, Nevada, USA",Austin Hubbard,Michal Figlak,win,Austin Hubbard,0,0,88,92,3,0,0,0,Lightweight,U-DEC,,3,5:00
"April 27, 2024","Las Vegas, Nevada, USA",Don'Tale Mayes,Caio Machado,win,Don'Tale Mayes,1,0,67,76,0,0,0,0,Heavyweight,U-DEC,,3,5:00
"April 27, 2024","Las Vegas, Nevada, USA",Ketlen Souza,Marnic Mann,win,Ketlen Souza,0,0,80,31,1,2,0,1,Women's Strawweight,U-DEC,,3,5:00
"April 27, 2024","Las Vegas, Nevada, USA",Chris Padilla,James Llontop,win,Chris Padilla,0,0,12,19,3,0,1,0,Lightweight,SUB,Rear Naked Choke,1,4:33
"April 27, 2024","Las Vegas, Nevada, USA",Ivana Petrovic,Liang Na,win,Ivana Petrovic,0,0,36,24,3,1,1,0,Women's Flyweight,SUB,Arm Triangle,3,1:29
"April 27, 2024","Las Vegas, Nevada, USA",Maheshate,Gabriel Benitez,win,Maheshate,0,0,97,121,0,0,0,0,Lightweight,S-DEC,,3,5:00
"April 13, 2024","Las Vegas, Nevada, USA",Alex Pereira,Jamahal Hill,win,Alex Pereira,1,0,24,12,0,0,0,0,Light Heavyweight,KO/TKO,Punch,1,3:14
"April 13, 2024","Las Vegas, Nevada, USA",Zhang Weili,Yan Xiaonan,win,Zhang Weili,0,1,106,43,6,3,2,0,Women's Strawweight,U-DEC,,5,5:00
"April 13, 2024","Las Vegas, Nevada, USA",Max Holloway,Justin Gaethje,win,Max Holloway,1,0,181,103,0,0,0,0,Lightweight,KO/TKO,Punch,5,4:59
"April 13, 2024","Las Vegas, Nevada, USA",Arman Tsarukyan,Charles Oliveira,win,Arman Tsarukyan,0,0,49,19,2,0,0,4,Lightweight,S-DEC,,3,5:00
"April 13, 2024","Las Vegas, Nevada, USA",Bo Nickal,Cody Brundage,win,Bo Nickal,0,0,8,4,3,0,2,0,Middleweight,SUB,Rear Naked Choke,2,3:38
"April 13, 2024","Las Vegas, Nevada, USA",Jiri Prochazka,Aleksandar Rakic,win,Jiri Prochazka,0,0,69,58,1,0,0,0,Light Heavyweight,KO/TKO,Punches,2,3:17
"April 13, 2024","Las Vegas, Nevada, USA",Aljamain Sterling,Calvin Kattar,win,Aljamain Sterling,0,0,39,8,8,0,0,0,Featherweight,U-DEC,,3,5:00
"April 13, 2024","Las Vegas, Nevada, USA",Kayla Harrison,Holly Holm,win,Kayla Harrison,0,0,51,2,2,0,1,0,Women's Bantamweight,SUB,Rear Naked Choke,2,1:47
"April 13, 2024","Las Vegas, Nevada, USA",Diego Lopes,Sodiq Yusuff,win,Diego Lopes,2,0,26,2,0,0,0,0,Featherweight,KO/TKO,Punches,1,1:29
"April 13, 2024","Las Vegas, Nevada, USA",Renato Moicano,Jalin Turner,win,Renato Moicano,0,1,36,16,2,0,0,0,Lightweight,KO/TKO,Punches,2,4:11
"April 13, 2024","Las Vegas, Nevada, USA",Jessica Andrade,Marina Rodriguez,win,Jessica Andrade,0,0,89,82,1,0,0,1,Women's Strawweight,S-DEC,,3,5:00
"April 13, 2024","Las Vegas, Nevada, USA",King Green,Jim Miller,win,King Green,1,0,186,57,1,0,0,0,Lightweight,U-DEC,,3,5:00
"April 13, 2024","Las Vegas, Nevada, USA",Deiveson Figueiredo,Cody Garbrandt,win,Deiveson Figueiredo,0,0,13,16,1,0,2,0,Bantamweight,SUB,Rear Naked Choke,2,4:02
"April 06, 2024","Las Vegas, Nevada, USA",Brendan Allen,Chris Curtis,win,Brendan Allen,0,0,112,124,6,0,0,0,Middleweight,S-DEC,,5,5:00
"April 06, 2024","Las Vegas, Nevada, USA",Damon Jackson,Alexander Hernandez,win,Damon Jackson,0,1,42,32,3,0,0,0,Featherweight,S-DEC,,3,5:00
"April 06, 2024","Las Vegas, Nevada, USA",Chepe Mariscal,Morgan Charriere,win,Chepe Mariscal,0,0,71,49,1,2,0,1,Featherweight,S-DEC,,3,5:00
"April 06, 2024","Las Vegas, Nevada, USA",Ignacio Bahamondes,Christos Giagos,win,Ignacio Bahamondes,1,0,40,17,0,0,0,0,Lightweight,KO/TKO,Kick,1,3:34
"April 06, 2024","Las Vegas, Nevada, USA",Charlie Campbell,Trevor Peek,win,Charlie Campbell,0,0,54,47,4,2,0,0,Lightweight,U-DEC,,3,5:00
"April 06, 2024","Las Vegas, Nevada, USA",Alex Morono,Court McGee,win,Alex Morono,0,0,38,60,0,1,1,0,Welterweight,U-DEC,,3,5:00
"April 06, 2024","Las Vegas, Nevada, USA",Lukasz Brzeski,Valter Walker,win,Lukasz Brzeski,0,0,58,33,0,4,0,0,Heavyweight,U-DEC,,3,5:00
"April 06, 2024","Las Vegas, Nevada, USA",Norma Dumont,Germaine de Randamie,win,Norma Dumont,0,0,11,16,6,0,0,0,Women's Bantamweight,U-DEC,,3,5:00
"April 06, 2024","Las Vegas, Nevada, USA",Victor Hugo,Pedro Falcao,win,Victor Hugo,1,0,68,42,0,1,0,0,Bantamweight,U-DEC,,3,5:00
"April 06, 2024","Las Vegas, Nevada, USA",Jean Matsumoto,Dan Argueta,win,Jean Matsumoto,0,0,19,14,2,9,1,0,Bantamweight,SUB,Guillotine Choke,2,4:59
"April 06, 2024","Las Vegas, Nevada, USA",Cesar Almeida,Dylan Budka,win,Cesar Almeida,0,0,29,1,0,3,0,0,Middleweight,KO/TKO,Elbows,2,2:13
"April 06, 2024","Las Vegas, Nevada, USA",Nora Cornolle,Melissa Mullins,win,Nora Cornolle,1,0,36,11,0,1,0,0,Women's Bantamweight,KO/TKO,Knee,2,3:06
"March 30, 2024","Atlantic City, New Jersey, USA",Manon Fiorot,Erin Blanchfield,win,Manon Fiorot,0,0,172,130,1,0,0,1,Women's Flyweight,U-DEC,,5,5:00
"March 30, 2024","Atlantic City, New Jersey, USA",Joaquin Buckley,Vicente Luque,win,Joaquin Buckley,0,0,55,21,0,0,0,0,Welterweight,KO/TKO,Punches,2,3:17
"March 30, 2024","Atlantic City, New Jersey, USA",Chris Weidman,Bruno Silva,win,Chris Weidman,1,0,75,30,1,0,0,0,Middleweight,U-DEC,,3,2:18
"March 30, 2024","Atlantic City, New Jersey, USA",Nursulton Ruziboev,Sedriques Dumas,win,Nursulton Ruziboev,1,0,12,1,0,0,0,0,Middleweight,KO/TKO,Punch,1,3:18
"March 30, 2024","Atlantic City, New Jersey, USA",Kyle Nelson,Bill Algeo,win,Kyle Nelson,0,0,32,30,0,0,0,0,Featherweight,KO/TKO,Punches,1,4:00
"March 30, 2024","Atlantic City, New Jersey, USA",Chidi Njokuani,Rhys McKee,win,Chidi Njokuani,0,0,64,30,0,0,0,0,Welterweight,S-DEC,,3,5:00
"March 30, 2024","Atlantic City, New Jersey, USA",Nate Landwehr,Jamall Emmers,win,Nate Landwehr,1,0,37,39,0,0,0,0,Featherweight,KO/TKO,Punch,1,4:43
"March 30, 2024","Atlantic City, New Jersey, USA",Virna Jandiroba,Loopy Godinez,win,Virna Jandiroba,0,0,30,38,2,0,3,0,Women's Strawweight,U-DEC,,3,5:00
"March 30, 2024","Atlantic City, New Jersey, USA",Julio Arce,Herbert Burns,win,Julio Arce,2,0,29,15,0,0,0,0,Featherweight,KO/TKO,Punch,2,2:00
"March 30, 2024","Atlantic City, New Jersey, USA",Dennis Buzukja,Connor Matthews,win,Dennis Buzukja,1,0,83,60,0,1,0,0,Featherweight,KO/TKO,Punch,3,0:22
"March 30, 2024","Atlantic City, New Jersey, USA",Ibo Aslan,Anton Turkalj,win,Ibo Aslan,1,0,74,55,0,0,0,0,Light Heavyweight,KO/TKO,Punch,3,1:32
"March 30, 2024","Atlantic City, New Jersey, USA",Jacob Malkoun,Andre Petroski,win,Jacob Malkoun,0,0,20,13,0,1,0,0,Middleweight,KO/TKO,Kick,2,0:39
"March 30, 2024","Atlantic City, New Jersey, USA",Caolan Loughran,Angel Pacheco,win,Caolan Loughran,0,0,140,88,3,0,0,0,Bantamweight,U-DEC,,3,5:00
"March 23, 2024","Las Vegas, Nevada, USA",Rose Namajunas,Amanda Ribas,win,Rose Namajunas,0,0,93,83,1,4,0,0,Women's Flyweight,U-DEC,,5,5:00
"March 23, 2024","Las Vegas, Nevada, USA",Karl Williams,Justin Tafa,win,Karl Williams,0,0,40,21,7,0,1,0,Heavyweight,U-DEC,,3,5:00
"March 23, 2024","Las Vegas, Nevada, USA",Edmen Shahbazyan,AJ Dobson,win,Edmen Shahbazyan,1,0,27,15,1,0,0,0,Middleweight,KO/TKO,Punches,1,4:33
"March 23, 2024","Las Vegas, Nevada, USA",Payton Talbott,Cameron Saaiman,win,Payton Talbott,1,0,79,31,0,0,0,0,Bantamweight,KO/TKO,Punches,2,0:21
"March 23, 2024","Las Vegas, Nevada, USA",Youssef Zalal,Billy Quarantillo,win,Youssef Zalal,0,0,33,10,2,0,2,0,Featherweight,SUB,Rear Naked Choke,2,1:50
"March 23, 2024","Las Vegas, Nevada, USA",Fernando Padilla,Luis Pajuelo,win,Fernando Padilla,1,0,34,5,0,0,1,0,Featherweight,SUB,D'Arce Choke,1,2:45
"March 23, 2024","Las Vegas, Nevada, USA",Trey Ogden,Kurt Holobaugh,win,Trey Ogden,0,0,35,29,3,0,0,0,Lightweight,U-DEC,,3,5:00
"March 23, 2024","Las Vegas, Nevada, USA",Julian Erosa,Ricardo Ramos,win,Julian Erosa,0,0,4,7,0,2,1,0,Featherweight,SUB,Guillotine Choke,1,2:15
"March 23, 2024","Las Vegas, Nevada, USA",Miles Johns,Cody Gibson,win,Miles Johns,0,0,25,18,2,1,0,0,Bantamweight,U-DEC,,3,5:00
"March 23, 2024","Las Vegas, Nevada, USA",Jarno Errens,Steven Nguyen,win,Jarno Errens,1,0,105,63,0,1,0,0,Featherweight,U-DEC,,3,5:00
"March 23, 2024","Las Vegas, Nevada, USA",Daria Zhelezniakova,Montse Rendon,win,Daria Zhelezniakova,0,0,57,25,0,3,0,0,Women's Bantamweight,U-DEC,,3,5:00
"March 23, 2024","Las Vegas, Nevada, USA",Andre Lima,Igor Severino,win,Andre Lima,0,0,30,36,1,5,2,0,Flyweight,DQ,,2,2:52
"March 23, 2024","Las Vegas, Nevada, USA",Mick Parkin,Mohammed Usman,win,Mick Parkin,0,0,72,57,0,0,0,0,Heavyweight,U-DEC,,3,5:00
"March 16, 2024","Las Vegas, Nevada, USA",Marcin Tybura,Tai Tuivasa,win,Marcin Tybura,0,0,27,15,1,0,1,0,Heavyweight,SUB,Rear Naked Choke,1,4:08
"March 16, 2024","Las Vegas, Nevada, USA",Bryan Battle,Ange Loosa,nc/nc,,0,0,27,23,1,0,0,0,Welterweight,CNC,,2,1:00
"March 16, 2024","Las Vegas, Nevada, USA",Ovince Saint Preux,Kennedy Nzechukwu,win,Ovince Saint Preux,1,0,143,106,0,0,0,0,Light Heavyweight,S-DEC,,3,5:00
"March 16, 2024","Las Vegas, Nevada, USA",Christian Rodriguez,Isaac Dulgarian,win,Christian Rodriguez,0,0,48,22,0,7,0,2,Featherweight,S-DEC,,3,5:00
"March 16, 2024","Las Vegas, Nevada, USA",Macy Chiasson,Pannie Kianzad,win,Macy Chiasson,0,0,4,2,2,1,1,0,Women's Bantamweight,SUB,Rear Naked Choke,1,3:54
"March 16, 2024","Las Vegas, Nevada, USA",Gerald Meerschaert,Bryan Barberena,win,Gerald Meerschaert,0,0,11,12,3,0,2,0,Middleweight,SUB,Rear Naked Choke,2,4:23
"March 16, 2024","Las Vegas, Nevada, USA",Mike Davis,Natan Levy,win,Mike Davis,1,0,3,8,0,1,1,0,Lightweight,SUB,Arm Triangle,2,1:43
"March 16, 2024","Las Vegas, Nevada, USA",Chelsea Chandler,Josiane Nunes,win,Chelsea Chandler,0,0,58,47,2,0,0,0,Women's Bantamweight,U-DEC,,3,5:00
"March 16, 2024","Las Vegas, Nevada, USA",Jafel Filho,Ode Osbourne,win,Jafel Filho,0,0,21,0,1,0,2,0,Flyweight,SUB,Rear Naked Choke,1,4:27
"March 16, 2024","Las Vegas, Nevada, USA",Danny Silva,Josh Culibao,win,Danny Silva,0,0,45,87,4,0,1,0,Featherweight,S-DEC,,3,5:00
"March 16, 2024","Las Vegas, Nevada, USA",Jaqueline Amorim,Cory McKenna,win,Jaqueline Amorim,0,0,3,4,0,1,4,0,Women's Strawweight,SUB,Armbar,1,1:38
"March 16, 2024","Las Vegas, Nevada, USA",Thiago Moises,Mitch Ramirez,win,Thiago Moises,1,0,25,16,2,0,1,0,Lightweight,KO/TKO,Kick,3,0:15
"March 16, 2024","Las Vegas, Nevada, USA",Chad Anheliger,Charalampos Grigoriou,win,Chad Anheliger,0,0,85,21,0,4,0,0,Bantamweight,U-DEC,,3,5:00
"March 09, 2024","Miami, Florida, USA",Sean O'Malley,Marlon Vera,win,Sean O'Malley,0,0,230,89,0,0,0,0,Bantamweight,U-DEC,,5,5:00
"March 09, 2024","Miami, Florida, USA",Dustin Poirier,Benoit Saint Denis,win,Dustin Poirier,1,0,28,50,0,3,4,1,Lightweight,KO/TKO,Punch,2,2:32
"March 09, 2024","Miami, Florida, USA",Michael Page,Kevin Holland,win,Michael Page,0,0,41,29,0,2,0,1,Welterweight,U-DEC,,3,5:00
"March 09, 2024","Miami, Florida, USA",Jack Della Maddalena,Gilbert Burns,win,Jack Della Maddalena,1,0,67,27,0,7,0,0,Welterweight,KO/TKO,Elbows,3,3:43
"March 09, 2024","Miami, Florida, USA",Petr Yan,Song Yadong,win,Petr Yan,0,0,99,86,2,1,0,0,Bantamweight,U-DEC,,3,5:00
"March 09, 2024","Miami, Florida, USA",Curtis Blaydes,Jailton Almeida,win,Curtis Blaydes,0,0,16,1,0,9,0,0,Heavyweight,KO/TKO,Punches,2,0:36
"March 09, 2024","Miami, Florida, USA",Maycee Barber,Katlyn Cerminara,win,Maycee Barber,0,0,84,66,4,1,0,0,Women's Flyweight,U-DEC,,3,5:00
"March 09, 2024","Miami, Florida, USA",Mateusz Gamrot,Rafael Dos Anjos,win,Mateusz Gamrot,0,1,57,36,11,0,0,0,Lightweight,U-DEC,,3,5:00
"March 09, 2024","Miami, Florida, USA",Kyler Phillips,Pedro Munhoz,win,Kyler Phillips,0,0,114,52,0,1,0,0,Bantamweight,U-DEC,,3,5:00
"March 09, 2024","Miami, Florida, USA",Philipe Lins,Ion Cutelaba,win,Philipe Lins,0,0,67,47,2,0,0,0,Light Heavyweight,U-DEC,,3,5:00
"March 09, 2024","Miami, Florida, USA",Michel Pereira,Michal Oleksiejczuk,win,Michel Pereira,0,0,11,1,0,0,1,0,Middleweight,SUB,Rear Naked Choke,1,1:01
"March 09, 2024","Miami, Florida, USA",Robelis Despaigne,Josh Parisian,win,Robelis Despaigne,1,0,7,2,0,0,0,0,Heavyweight,KO/TKO,Punch,1,0:18
"March 09, 2024","Miami, Florida, USA",Asu Almabayev,CJ Vergara,win,Asu Almabayev,0,0,44,29,9,0,0,0,Flyweight,U-DEC,,3,5:00
